Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,tweet_tokens
2954,3,0,3,0,0,my bad bitch ayeee,"['bad', 'bitch', 'ayeee']"
2955,3,0,3,0,0,yes bitch i do realize dat,"['yes', 'bitch', 'realize', 'dat']"
2956,3,0,3,0,0,damn son maybe he didnt know it was ya piece he was just tryna get some pussy breh,"['damn', 'son', 'maybe', 'didnt', 'know', 'ya', 'piece', 'tryna', 'get', 'pussy', 'breh']"
2957,3,1,2,0,0,nigga byeeeee laugh my fucking ass off ill be dammed if a fag stole my girl,"['nigga', 'byeeeee', 'laugh', 'fucking', 'a', 'ill', 'dammed', 'fag', 'stole', 'girl']"
2958,3,0,0,3,1,i didnt know were blue and yellow,"['didnt', 'know', 'blue', 'yellow']"
2959,3,0,3,0,0,and a major league bitch too,"['major', 'league', 'bitch']"
2960,3,0,0,3,1,dat is one ugly animal but da monkey is adorable,"['dat', 'one', 'ugly', 'animal', 'da', 'monkey', 'adorable']"
2961,3,0,3,0,0,i am goin now so be expecting to get slept forgot,"['goin', 'expecting', 'get', 'slept', 'forgot']"
2962,6,0,6,0,0,hahaha thanks bitch and,"['hahaha', 'thanks', 'bitch']"
2963,6,1,5,0,0,thisty hoe,"['thisty', 'hoe']"
2964,3,0,3,0,0,bitch my phones gonna die in serious i got hot pockets,"['bitch', 'phone', 'gon', 'na', 'die', 'serious', 'got', 'hot', 'pocket']"
2965,3,0,3,0,0,hoes,['hoe']
2966,3,0,3,0,0,damn bro postscript trash laughing out loud,"['damn', 'bro', 'postscript', 'trash', 'laughing', 'loud']"
2967,3,1,2,0,0,just found you and fuck is my cock hard love your dripping pussy,"['found', 'fuck', 'cock', 'hard', 'love', 'dripping', 'pussy']"
2968,3,0,3,0,0,god wrote em now think again coon,"['god', 'wrote', 'em', 'think', 'coon']"
2969,3,0,3,0,0,hell i do not know who did but that pussy better be golden,"['hell', 'know', 'pussy', 'better', 'golden']"
2970,6,0,6,0,0,lmaoooo aye people person so you know lil rico got hoes hahaha,"['lmaoooo', 'aye', 'people', 'person', 'know', 'lil', 'rico', 'got', 'hoe', 'hahaha']"
2972,3,0,3,0,0,i thought youd get the hint that we know youre a fake cunt and delete your fake account,"['thought', 'youd', 'get', 'hint', 'know', 'youre', 'fake', 'cunt', 'delete', 'fake', 'account']"
2973,3,2,1,0,0,because youre a fag,"['youre', 'fag']"
2974,3,0,3,0,0,these hoes really out here,"['hoe', 'really']"
2975,3,0,3,0,0,the same guy who thinks he can slang around bitch without it being offensive apparently,"['guy', 'think', 'slang', 'around', 'bitch', 'without', 'offensive', 'apparently']"
2976,3,0,3,0,0,do not make me draw you like one of my franch bitches heffa,"['make', 'draw', 'like', 'one', 'franch', 'bitch', 'heffa']"
2977,3,0,1,2,1,i miss tupac rap offs hillbilly,"['miss', 'tupac', 'rap', 'offs', 'hillbilly']"
2978,3,0,3,0,0,cause of the loads of pussy you get right,"['cause', 'load', 'pussy', 'get', 'right']"
2979,3,1,0,2,1,look at you with yellow fever,"['look', 'yellow', 'fever']"
2980,3,1,2,0,0,cuz people at work are bitches they shit talkers and yeah dude i need a girls night out,"['cuz', 'people', 'work', 'bitch', 'shit', 'talker', 'yeah', 'dude', 'need', 'girl', 'night']"
2981,3,1,2,0,0,haha yes niggah but yesterday night i do not know man it hit me at night like around in the morning didnt go to sleep till like,"['haha', 'yes', 'niggah', 'yesterday', 'night', 'know', 'man', 'hit', 'night', 'like', 'around', 'morning', 'didnt', 'go', 'sleep', 'till', 'like']"
2982,3,0,3,0,0,see bro pussy changes you andandandandand,"['see', 'bro', 'pussy', 'change', 'andandandandand']"
2983,3,2,1,0,0,wetback andandandandandand,"['wetback', 'andandandandandand']"
2984,3,0,3,0,0,yeah bitch hit me up when you get friend zoned brody andandand,"['yeah', 'bitch', 'hit', 'get', 'friend', 'zoned', 'brody', 'andandand']"
2985,3,0,3,0,0,yeah right pussy,"['yeah', 'right', 'pussy']"
2986,3,1,2,0,0,hes a cheating wetback,"['he', 'cheating', 'wetback']"
2987,3,0,3,0,0,he called the kidd a pussy or something,"['called', 'kidd', 'pussy', 'something']"
2988,3,1,2,0,0,i couldnt find the regular one forgot,"['couldnt', 'find', 'regular', 'one', 'forgot']"
2989,3,0,3,0,0,i likes yo page i wants to make da lovin to a white girl wit a colored man watchin and pullin his weenis,"['like', 'yo', 'page', 'want', 'make', 'da', 'lovin', 'white', 'girl', 'wit', 'colored', 'man', 'watchin', 'pullin', 'weenis']"
2990,3,0,3,0,0,cdfu bitch you fried,"['cdfu', 'bitch', 'fried']"
2991,3,0,2,1,0,makes you a pussy making stupid internet threats youre a child and if it is about you which i do not know if it is it is probably deserved,"['make', 'pussy', 'making', 'stupid', 'internet', 'threat', 'youre', 'child', 'know', 'probably', 'deserved']"
2992,6,0,6,0,0,go buy them bitches,"['go', 'buy', 'bitch']"
2993,3,1,2,0,0,shown a tiny kitten you dumb fucking cunt,"['shown', 'tiny', 'kitten', 'dumb', 'fucking', 'cunt']"
2994,3,1,2,0,0,plot twist he is a forgot,"['plot', 'twist', 'forgot']"
2995,3,1,2,0,0,my brother where tf you been at negro,"['brother', 'tf', 'negro']"
2996,3,0,3,0,0,you ready to make this stats test our bitch,"['ready', 'make', 'stats', 'test', 'bitch']"
2997,3,0,0,3,1,i run cp in our community local cops treat people like trash for that i hate it makes people think it is a waste,"['run', 'cp', 'community', 'local', 'cop', 'treat', 'people', 'like', 'trash', 'hate', 'make', 'people', 'think', 'waste']"
2998,3,0,1,2,1,why are you showing yankees game in arizona when you promo washington huskies game i bet would want my business,"['showing', 'yankee', 'game', 'arizona', 'promo', 'washington', 'husky', 'game', 'bet', 'would', 'want', 'business']"
2999,3,1,2,0,0,some people do shit to get shot at and then be like people hate me i dodge bullets karma is bitch,"['people', 'shit', 'get', 'shot', 'like', 'people', 'hate', 'dodge', 'bullet', 'karma', 'bitch']"
3000,3,0,3,0,0,mane you all niccas crazy af wiz old shit got niccas bitin his style n errthan,"['mane', 'niccas', 'crazy', 'af', 'wiz', 'old', 'shit', 'got', 'niccas', 'bitin', 'style', 'n', 'errthan']"
3001,3,0,3,0,0,chatt niccas love doin dat brah,"['chatt', 'niccas', 'love', 'doin', 'dat', 'brah']"
3002,3,0,3,0,0,laughing out loud hell ya dey think a nicca down der,"['laughing', 'loud', 'hell', 'ya', 'dey', 'think', 'nicca', 'der']"
3003,3,0,3,0,0,bitch yu not safe,"['bitch', 'yu', 'safe']"
3004,3,0,3,0,0,i view hackers on the same level as shoplifters bitch slapped into the lake and held until drowning harsh but yeah hate,"['view', 'hacker', 'level', 'shoplifter', 'bitch', 'slapped', 'lake', 'held', 'drowning', 'harsh', 'yeah', 'hate']"
3005,3,0,3,0,0,i bet i can pull at lease bitches with them andand,"['bet', 'pull', 'lease', 'bitch', 'andand']"
3006,3,0,2,1,0,look at ur avi you fag,"['look', 'ur', 'avi', 'fag']"
3007,3,0,3,0,0,you a bitch dennis,"['bitch', 'dennis']"
3008,3,0,3,0,0,bitch do not b a hypocrite,"['bitch', 'b', 'hypocrite']"
3009,3,1,2,0,0,cuz i was gunna smoke you out today you a bitch though,"['cuz', 'gunna', 'smoke', 'today', 'bitch', 'though']"
3010,3,0,3,0,0,see thats all gill and green bitch ass they didnt help me get my schools either you all still in the tournament,"['see', 'thats', 'gill', 'green', 'bitch', 'a', 'didnt', 'help', 'get', 'school', 'either', 'still', 'tournament']"
3011,3,0,3,0,0,you my niggah though daniel laughing out loud,"['niggah', 'though', 'daniel', 'laughing', 'loud']"
3012,3,0,2,1,0,you a poop see i am going all ghetto talk what the fuck,"['poop', 'see', 'going', 'ghetto', 'talk', 'fuck']"
3013,3,1,2,0,0,andand i am finna direct message you the pic bruh these hoes funny,"['andand', 'finna', 'direct', 'message', 'pic', 'bruh', 'hoe', 'funny']"
3014,3,0,2,1,0,my nicca,['nicca']
3015,3,1,2,0,0,you all niccas spark up,"['niccas', 'spark']"
3016,3,1,0,2,1,he wasnt training gook boy doe,"['wasnt', 'training', 'gook', 'boy', 'doe']"
3018,3,3,0,0,0,the nig is fun to watch got to admit ebola boy can speak broken spanish too laughing out loud,"['nig', 'fun', 'watch', 'got', 'admit', 'ebola', 'boy', 'speak', 'broken', 'spanish', 'laughing', 'loud']"
3019,6,1,5,0,0,you a bitch too,['bitch']
3020,3,0,3,0,0,i am here now hoe,['hoe']
3021,3,0,3,0,0,i guess that dumb bitch but we all need to drink some time my place an fuck someone up haha,"['guess', 'dumb', 'bitch', 'need', 'drink', 'time', 'place', 'fuck', 'someone', 'haha']"
3022,4,0,4,0,0,laying in bed about to pass out is gonna be a bitch,"['laying', 'bed', 'pa', 'gon', 'na', 'bitch']"
3023,3,0,3,0,0,haha just kiddin but ya we should and get that fag to come and well go fishin or some shit,"['haha', 'kiddin', 'ya', 'get', 'fag', 'come', 'well', 'go', 'fishin', 'shit']"
3024,3,1,0,2,1,youre from a trash can,"['youre', 'trash']"
3025,3,0,3,0,0,pulled up in that bulbasuar you know i am about to make yo girl pussy sore,"['pulled', 'bulbasuar', 'know', 'make', 'yo', 'girl', 'pussy', 'sore']"
3026,3,0,3,0,0,bitch i got some bloods dat hang in la,"['bitch', 'got', 'blood', 'dat', 'hang', 'la']"
3027,3,0,3,0,0,fuck off lil bitch prolly gotta lil dick,"['fuck', 'lil', 'bitch', 'prolly', 'got', 'ta', 'lil', 'dick']"
3028,3,1,2,0,0,gotta keep your bitch in check,"['got', 'ta', 'keep', 'bitch', 'check']"
3029,3,0,0,3,1,it is idiotic opinions like this that make polls less than trash polls werent a problem when people with integrity were voting,"['idiotic', 'opinion', 'like', 'make', 'poll', 'le', 'trash', 'poll', 'werent', 'problem', 'people', 'integrity', 'voting']"
3030,3,2,1,0,0,you look like fucking shrek bitch,"['look', 'like', 'fucking', 'shrek', 'bitch']"
3031,3,0,3,0,0,choke on bread bitch,"['choke', 'bread', 'bitch']"
3032,3,0,3,0,0,ya girl is a slimy ass hoe get her under control and tell her to stop spraying bullshit out her mouth all day,"['ya', 'girl', 'slimy', 'a', 'hoe', 'get', 'control', 'tell', 'stop', 'spraying', 'bullshit', 'mouth', 'day']"
3033,3,0,2,1,0,hell na hes a honky brah,"['hell', 'na', 'he', 'honky', 'brah']"
3034,3,2,1,0,0,get on cunt,"['get', 'cunt']"
3035,3,0,3,0,0,pussy,['pussy']
3036,3,0,3,0,0,no i wuz just making a general statement ive never called you a bitch,"['wuz', 'making', 'general', 'statement', 'ive', 'never', 'called', 'bitch']"
3037,6,0,0,6,1,hes still a pogue though,"['he', 'still', 'pogue', 'though']"
3038,3,0,0,3,1,available online soon i didnt have enough to get it after my anathema merch it is a cracker i need it can you,"['available', 'online', 'soon', 'didnt', 'enough', 'get', 'anathema', 'merch', 'cracker', 'need']"
3039,3,0,3,0,0,i know these hoes are not right,"['know', 'hoe', 'right']"
3040,3,2,1,0,0,bitch shut the fuck up goddam your a slut bitch whore nigga,"['bitch', 'shut', 'fuck', 'goddam', 'slut', 'bitch', 'whore', 'nigga']"
3041,3,2,1,0,0,just kidding i did fuck a dog before i fuck you fish pussy,"['kidding', 'fuck', 'dog', 'fuck', 'fish', 'pussy']"
3042,3,0,3,0,0,ya but you cant because it is a real account dumb bitch i go to wams fucking bitch,"['ya', 'cant', 'real', 'account', 'dumb', 'bitch', 'go', 'wams', 'fucking', 'bitch']"
3043,7,3,4,0,0,nigga grow some balls and concentrate pussy,"['nigga', 'grow', 'ball', 'concentrate', 'pussy']"
3044,3,0,0,3,1,it is showing fairy blocked me,"['showing', 'fairy', 'blocked']"
3045,3,0,1,2,1,rather than believe that there was a man who was the very definition of good you mock it,"['rather', 'believe', 'man', 'definition', 'good', 'mock']"
3046,3,0,3,0,0,dude i was pissed but then looking at it i fucking died at least i am the most yoked apeandand,"['dude', 'pissed', 'looking', 'fucking', 'died', 'least', 'yoked', 'apeandand']"
3047,3,0,3,0,0,i did sell anything if people are willing to buy it how highly do prostitutes think of their pussy to sell that,"['sell', 'anything', 'people', 'willing', 'buy', 'highly', 'prostitute', 'think', 'pussy', 'sell']"
3048,3,2,1,0,0,because if you support lesbians you have to support faggots theres no difference,"['support', 'lesbian', 'support', 'faggot', 'there', 'difference']"
3049,3,0,3,0,0,bitch ass nigga rico and,"['bitch', 'a', 'nigga', 'rico']"
3050,3,0,3,0,0,awe boy your shirt tight than a bitch in that avi polo man turnt into a wrestler fat ass lil boy,"['awe', 'boy', 'shirt', 'tight', 'bitch', 'avi', 'polo', 'man', 'turnt', 'wrestler', 'fat', 'a', 'lil', 'boy']"
3051,6,2,4,0,0,boy look like a slave on that hoe,"['boy', 'look', 'like', 'slave', 'hoe']"
3052,3,0,3,0,0,lmaoooo middle school knocking down all the pussy with the earrings on my shirt and no french toast,"['lmaoooo', 'middle', 'school', 'knocking', 'pussy', 'earring', 'shirt', 'french', 'toast']"
3053,3,0,2,1,0,no problem remembering all those quirks can be a real bitch,"['problem', 'remembering', 'quirk', 'real', 'bitch']"
3054,3,0,1,2,1,the giants are trashtheir time is over,"['giant', 'trashtheir', 'time']"
3055,3,0,3,0,0,come over hoe,"['come', 'hoe']"
3056,3,0,3,0,0,perfect smoking weather haha bro i are not even in my hood yet and i already got hoes trying to say was up from other towns,"['perfect', 'smoking', 'weather', 'haha', 'bro', 'even', 'hood', 'yet', 'already', 'got', 'hoe', 'trying', 'say', 'town']"
3057,3,2,1,0,0,that hoe on some other shit bro retweet and x better rn that a nigga high,"['hoe', 'shit', 'bro', 'retweet', 'x', 'better', 'rn', 'nigga', 'high']"
3058,3,0,0,3,1,well dirty bird could be just a middle finger since it is the phallic giving the bird not necessarily a wobblewibbler,"['well', 'dirty', 'bird', 'could', 'middle', 'finger', 'since', 'phallic', 'giving', 'bird', 'necessarily', 'wobblewibbler']"
3059,3,0,3,0,0,all bitches eh hahah,"['bitch', 'eh', 'hahah']"
3061,3,1,2,0,0,i just cant stand how people get all fucking amped about it especially whiny bitches that even get scared at it,"['cant', 'stand', 'people', 'get', 'fucking', 'amped', 'especially', 'whiny', 'bitch', 'even', 'get', 'scared']"
3062,3,0,0,3,1,kendrick is not better than papoose or drake,"['kendrick', 'better', 'papoose', 'drake']"
3063,3,0,3,0,0,nigga fuck you some plano schools go hard then a bitch way better than richardson,"['nigga', 'fuck', 'plano', 'school', 'go', 'hard', 'bitch', 'way', 'better', 'richardson']"
3064,3,0,0,3,1,mixtape sell sole got some bangers,"['mixtape', 'sell', 'sole', 'got', 'banger']"
3066,3,0,2,1,0,i was lucky to be sensible and ive never had a fag or a drug i am pleased about that statistic yes i have a beer but thats all,"['lucky', 'sensible', 'ive', 'never', 'fag', 'drug', 'pleased', 'statistic', 'yes', 'beer', 'thats']"
3067,3,0,1,2,1,cant even spell right you have the brain of an ape,"['cant', 'even', 'spell', 'right', 'brain', 'ape']"
3068,3,1,2,0,0,another black man what does that have to do with anything once a monkey always a monkey chicago idiot,"['another', 'black', 'man', 'anything', 'monkey', 'always', 'monkey', 'chicago', 'idiot']"
3070,3,0,3,0,0,i do not know i gotta think about it cause them bitches small as shit,"['know', 'got', 'ta', 'think', 'cause', 'bitch', 'small', 'shit']"
3071,3,0,3,0,0,that ugly ass picture and thanks bitch,"['ugly', 'a', 'picture', 'thanks', 'bitch']"
3072,3,0,3,0,0,she might be the one do not be a bitch,"['might', 'one', 'bitch']"
3073,3,0,3,0,0,i couldnt care less about these bitches,"['couldnt', 'care', 'le', 'bitch']"
3074,3,0,3,0,0,the fck dem bitches always got sum shit wit them,"['fck', 'dem', 'bitch', 'always', 'got', 'sum', 'shit', 'wit']"
3075,3,0,3,0,0,pussy andamp purpand,"['pussy', 'andamp', 'purpand']"
3076,3,0,3,0,0,hey bitch if your gonna talk shit tag me and quit being such a bitch how did i fuck up the car cause it wont hold air dumbass,"['hey', 'bitch', 'gon', 'na', 'talk', 'shit', 'tag', 'quit', 'bitch', 'fuck', 'car', 'cause', 'wont', 'hold', 'air', 'dumbass']"
3077,3,2,1,0,0,i did hate feeling like a forgot too punk ass hoe,"['hate', 'feeling', 'like', 'forgot', 'punk', 'a', 'hoe']"
3078,3,2,1,0,0,how about you wash my butthole out with your tongue you little forgot,"['wash', 'butthole', 'tongue', 'little', 'forgot']"
3079,3,0,3,0,0,shut your mouth you little fuckin bitch,"['shut', 'mouth', 'little', 'fuckin', 'bitch']"
3080,3,1,2,0,0,you dirty little bitch,"['dirty', 'little', 'bitch']"
3081,3,3,0,0,0,whatever fuck all those assholes theyre niggers they all look alike to me,"['whatever', 'fuck', 'asshole', 'theyre', 'nigger', 'look', 'alike']"
3082,3,2,1,0,0,those little faggots usually have bags over their heads anyway makes bullet placement interesting thru a scope,"['little', 'faggot', 'usually', 'bag', 'head', 'anyway', 'make', 'bullet', 'placement', 'interesting', 'thru', 'scope']"
3083,3,0,3,0,0,laughing out loud tell dat white bitch i said hey,"['laughing', 'loud', 'tell', 'dat', 'white', 'bitch', 'said', 'hey']"
3084,3,0,3,0,0,i am coming bitches,"['coming', 'bitch']"
3085,3,0,3,0,0,you knw me homie show the bitches no love,"['knw', 'homie', 'show', 'bitch', 'love']"
3087,3,0,0,3,1,retweet mcrib buns contain a chemical azodicarbonamide which is also used to make yoga mats andamp soles of shoes,"['retweet', 'mcrib', 'bun', 'contain', 'chemical', 'azodicarbonamide', 'also', 'used', 'make', 'yoga', 'mat', 'andamp', 'sol', 'shoe']"
3088,3,2,1,0,0,fagsandand,['fagsandand']
3089,3,1,2,0,0,ur moms pussy died a slow death so well have good company,"['ur', 'mom', 'pussy', 'died', 'slow', 'death', 'well', 'good', 'company']"
3090,3,2,1,0,0,purple andamp pinkfor the faggots who want to be protectedby the police instead of bearing arms if need be,"['purple', 'andamp', 'pinkfor', 'faggot', 'want', 'protectedby', 'police', 'instead', 'bearing', 'arm', 'need']"
3091,3,0,3,0,0,bitches be like it means something to me,"['bitch', 'like', 'mean', 'something']"
3092,6,0,6,0,0,gotta be atleast to call me a bitch laughing out loud,"['got', 'ta', 'atleast', 'call', 'bitch', 'laughing', 'loud']"
3093,3,0,3,0,0,fag,['fag']
3094,3,2,1,0,0,shut up fag,"['shut', 'fag']"
3095,3,1,0,2,1,ironic that hes a trashcan because he holds trash everytime you two cuddle burn,"['ironic', 'he', 'trashcan', 'hold', 'trash', 'everytime', 'two', 'cuddle', 'burn']"
3096,3,1,2,0,0,laughing out loud that nigga a real retard,"['laughing', 'loud', 'nigga', 'real', 'retard']"
3097,3,0,3,0,0,shes a bad bitch,"['shes', 'bad', 'bitch']"
3098,3,0,3,0,0,did you smile like a retard when you were a kid it took me till like th grade before i learned how to naturally smile,"['smile', 'like', 'retard', 'kid', 'took', 'till', 'like', 'th', 'grade', 'learned', 'naturally', 'smile']"
3099,3,0,3,0,0,andandand i do not give a fuck man fuck them hoes they nice to look at but they are not for me,"['andandand', 'give', 'fuck', 'man', 'fuck', 'hoe', 'nice', 'look']"
3100,3,0,0,3,1,ill show up and chug a beer or,"['ill', 'show', 'chug', 'beer']"
3101,3,0,3,0,0,she the only bitch that stayed loyal and she a keeper bro,"['bitch', 'stayed', 'loyal', 'keeper', 'bro']"
3102,3,0,3,0,0,bitch what,['bitch']
3103,3,1,2,0,0,lmaooo black fag why did i misread that i am blocking you,"['lmaooo', 'black', 'fag', 'misread', 'blocking']"
